NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,geometry,status
ACT_ACT000204,ACT000204,Duntroon Woolshed,HOMESTEAD,LANDMARK,CULTURE,-35.29659,149.18315,ACT,2025-12-09,POINT (149.18315 -35.29659),gazetted
ACT_ACT000207,ACT000207,Elm Grove,HOMESTEAD,LANDMARK,CULTURE,-35.14581,149.13123,ACT,2025-12-09,POINT (149.13123 -35.14581),gazetted
ACT_ACT000214,ACT000214,Fairvale,HOMESTEAD,LANDMARK,CULTURE,-35.34015,148.98855,ACT,2025-12-09,POINT (148.98855 -35.34015),gazetted
ACT_ACT000217,ACT000217,Fassifern,HOMESTEAD,LANDMARK,CULTURE,-35.19627,149.01334,ACT,2025-12-09,POINT (149.01334 -35.19627),gazetted
ACT_ACT000222,ACT000222,Fitzs Hill,HOMESTEAD,LANDMARK,CULTURE,-35.63456,149.02131,ACT,2025-12-09,POINT (149.02131 -35.63456),gazetted
ACT_ACT000237,ACT000237,Freshford,HOMESTEAD,LANDMARK,CULTURE,-35.4355,149.03289,ACT,2025-12-09,POINT (149.03289 -35.4355),gazetted
ACT_ACT000248,ACT000248,Gibraltar Creek,HOMESTEAD,LANDMARK,CULTURE,-35.4545,148.97714,ACT,2025-12-09,POINT (148.97714 -35.4545),gazetted
ACT_ACT000256,ACT000256,Gilmores,HOMESTEAD,LANDMARK,CULTURE,-35.42376,148.92427,ACT,2025-12-09,POINT (148.92427 -35.42376),gazetted
ACT_ACT000265,ACT000265,Gladefield,HOMESTEAD,LANDMARK,CULTURE,-35.26383,149.20241,ACT,2025-12-09,POINT (149.20241 -35.26383),gazetted
ACT_ACT000268,ACT000268,Glencoe,HOMESTEAD,LANDMARK,CULTURE,-35.65651,149.07895,ACT,2025-12-09,POINT (149.07895 -35.65651),gazetted
ACT_ACT000269,ACT000269,Glendale,HOMESTEAD,LANDMARK,CULTURE,-35.69571,149.01593,ACT,2025-12-09,POINT (149.01593 -35.69571),gazetted
ACT_ACT000271,ACT000271,Glenloch,HOMESTEAD,LANDMARK,CULTURE,-35.27743,149.06633,ACT,2025-12-09,POINT (149.06633 -35.27743),gazetted
ACT_ACT000273,ACT000273,Gold Creek West,HOMESTEAD,LANDMARK,CULTURE,-35.17964,149.07622,ACT,2025-12-09,POINT (149.07622 -35.17964),gazetted
ACT_ACT000274,ACT000274,Goldenholm,HOMESTEAD,LANDMARK,CULTURE,-35.33177,149.16787,ACT,2025-12-09,POINT (149.16787 -35.33177),gazetted
ACT_ACT000277,ACT000277,Goorowa,HOMESTEAD,LANDMARK,CULTURE,-35.44844,148.98454,ACT,2025-12-09,POINT (148.98454 -35.44844),gazetted
ACT_ACT000291,ACT000291,Gudgenby,HOMESTEAD,LANDMARK,CULTURE,-35.74337,148.98594,ACT,2025-12-09,POINT (148.98594 -35.74337),gazetted
ACT_ACT000295,ACT000295,Guises Flat,HOMESTEAD,LANDMARK,CULTURE,-35.54675,149.12603,ACT,2025-12-09,POINT (149.12603 -35.54675),gazetted
ACT_ACT000296,ACT000296,Gulla,HOMESTEAD,LANDMARK,CULTURE,-35.39844,149.08454,ACT,2025-12-09,POINT (149.08454 -35.39844),gazetted
ACT_ACT000318,ACT000318,Hill Station,HOMESTEAD,LANDMARK,CULTURE,-35.39198,149.16727,ACT,2025-12-09,POINT (149.16727 -35.39198),gazetted
ACT_ACT000328,ACT000328,Huntly,HOMESTEAD,LANDMARK,CULTURE,-35.28055,148.97905,ACT,2025-12-09,POINT (148.97905 -35.28055),gazetted
ACT_ACT000330,ACT000330,Ingledene,HOMESTEAD,LANDMARK,CULTURE,-35.57794,149.09298,ACT,2025-12-09,POINT (149.09298 -35.57794),gazetted
ACT_ACT000331,ACT000331,Ioma,HOMESTEAD,LANDMARK,CULTURE,-35.56455,149.06544,ACT,2025-12-09,POINT (149.06544 -35.56455),gazetted
ACT_ACT000355,ACT000355,Karralika,HOMESTEAD,LANDMARK,CULTURE,-35.4334,149.08885,ACT,2025-12-09,POINT (149.08885 -35.4334),gazetted
ACT_ACT000361,ACT000361,Kowen Camp,HOMESTEAD,LANDMARK,CULTURE,-35.29387,149.28399,ACT,2025-12-09,POINT (149.28399 -35.29387),gazetted
ACT_ACT000364,ACT000364,Kurringa,HOMESTEAD,LANDMARK,CULTURE,-35.18178,149.03454,ACT,2025-12-09,POINT (149.03454 -35.18178),gazetted
ACT_ACT000368,ACT000368,Lambrigg,HOMESTEAD,LANDMARK,CULTURE,-35.46593,149.05023,ACT,2025-12-09,POINT (149.05023 -35.46593),gazetted
ACT_ACT000369,ACT000369,Lands End,HOMESTEAD,LANDMARK,CULTURE,-35.26253,149.01919,ACT,2025-12-09,POINT (149.01919 -35.26253),gazetted
ACT_ACT000370,ACT000370,Lanyon,HOMESTEAD,LANDMARK,CULTURE,-35.49844,149.06788,ACT,2025-12-09,POINT (149.06788 -35.49844),gazetted
ACT_ACT000382,ACT000382,Lenanes,HOMESTEAD,LANDMARK,CULTURE,-35.66605,149.07795,ACT,2025-12-09,POINT (149.07795 -35.66605),gazetted
ACT_ACT000395,ACT000395,Long Flat,HOMESTEAD,LANDMARK,CULTURE,-35.63514,148.99295,ACT,2025-12-09,POINT (148.99295 -35.63514),gazetted
ACT_ACT000398,ACT000398,Lumeah,HOMESTEAD,LANDMARK,CULTURE,-35.18192,150.59505,ACT,2025-12-09,POINT (150.59505 -35.18192),gazetted
ACT_ACT000405,ACT000405,Majura,HOMESTEAD,LANDMARK,CULTURE,-35.26799,149.19137,ACT,2025-12-09,POINT (149.19137 -35.26799),gazetted
ACT_ACT000409,ACT000409,Malcolm Vale,HOMESTEAD,LANDMARK,CULTURE,-35.29214,149.21531,ACT,2025-12-09,POINT (149.21531 -35.29214),gazetted
ACT_ACT000410,ACT000410,Malumba,HOMESTEAD,LANDMARK,CULTURE,-35.3926,148.96294,ACT,2025-12-09,POINT (148.96294 -35.3926),gazetted
ACT_ACT000422,ACT000422,Melrose Valley,HOMESTEAD,LANDMARK,CULTURE,-35.44109,149.14477,ACT,2025-12-09,POINT (149.14477 -35.44109),gazetted
ACT_ACT000424,ACT000424,Miowera,HOMESTEAD,LANDMARK,CULTURE,-35.44092,148.98632,ACT,2025-12-09,POINT (148.98632 -35.44092),gazetted
ACT_ACT000479,ACT000479,Mulligans Flat,HOMESTEAD,LANDMARK,CULTURE,-35.16511,149.1512,ACT,2025-12-09,POINT (149.1512 -35.16511),gazetted
ACT_ACT000488,ACT000488,Murryong,HOMESTEAD,LANDMARK,CULTURE,-35.32393,149.33724,ACT,2025-12-09,POINT (149.33724 -35.32393),gazetted
ACT_ACT000492,ACT000492,Naas Homestead,HOMESTEAD,LANDMARK,CULTURE,-35.60084,149.04995,ACT,2025-12-09,POINT (149.04995 -35.60084),gazetted
ACT_ACT000494,ACT000494,Naas Valley,HOMESTEAD,LANDMARK,CULTURE,-35.6264,149.06705,ACT,2025-12-09,POINT (149.06705 -35.6264),gazetted
ACT_ACT000504,ACT000504,Nerreman,HOMESTEAD,LANDMARK,CULTURE,-35.3002,148.9639,ACT,2025-12-09,POINT (148.9639 -35.3002),gazetted
ACT_ACT000510,ACT000510,Nil Desperandum Heritage Homestead,HOMESTEAD,LANDMARK,CULTURE,-35.4411,148.91385,ACT,2025-12-09,POINT (148.91385 -35.4411),gazetted
ACT_ACT000511,ACT000511,Nine Elms,HOMESTEAD,LANDMARK,CULTURE,-35.19764,149.08508,ACT,2025-12-09,POINT (149.08508 -35.19764),gazetted
ACT_ACT000519,ACT000519,Oakey Creek,HOMESTEAD,LANDMARK,CULTURE,-35.39436,148.96042,ACT,2025-12-09,POINT (148.96042 -35.39436),gazetted
ACT_ACT000528,ACT000528,Orroral,HOMESTEAD,LANDMARK,CULTURE,-35.64043,148.96162,ACT,2025-12-09,POINT (148.96162 -35.64043),gazetted
ACT_ACT000535,ACT000535,Paddys River,HOMESTEAD,LANDMARK,CULTURE,-35.44844,148.96788,ACT,2025-12-09,POINT (148.96788 -35.44844),gazetted
ACT_ACT000552,ACT000552,Pine Island,HOMESTEAD,LANDMARK,CULTURE,-35.42518,149.05978,ACT,2025-12-09,POINT (149.05978 -35.42518),gazetted
ACT_ACT000554,ACT000554,Pine Ridge,HOMESTEAD,LANDMARK,CULTURE,-35.23101,149.00357,ACT,2025-12-09,POINT (149.00357 -35.23101),gazetted
ACT_ACT000570,ACT000570,Reedy Creek,HOMESTEAD,LANDMARK,CULTURE,-35.31274,149.24507,ACT,2025-12-09,POINT (149.24507 -35.31274),gazetted
ACT_ACT000582,ACT000582,River View,HOMESTEAD,LANDMARK,CULTURE,-35.53554,149.06685,ACT,2025-12-09,POINT (149.06685 -35.53554),gazetted
ACT_ACT000583,ACT000583,Riverlea,HOMESTEAD,LANDMARK,CULTURE,-35.38312,148.96239,ACT,2025-12-09,POINT (148.96239 -35.38312),gazetted
ACT_ACT000585,ACT000585,Rob Roy,HOMESTEAD,LANDMARK,CULTURE,-35.49844,149.13454,ACT,2025-12-09,POINT (149.13454 -35.49844),gazetted
ACT_ACT000588,ACT000588,Rockview,HOMESTEAD,LANDMARK,CULTURE,-35.65806,149.01626,ACT,2025-12-09,POINT (149.01626 -35.65806),gazetted
ACT_ACT000589,ACT000589,Rocky Crossing,HOMESTEAD,LANDMARK,CULTURE,-35.65473,148.99819,ACT,2025-12-09,POINT (148.99819 -35.65473),gazetted
ACT_ACT000596,ACT000596,Rose Hill,HOMESTEAD,LANDMARK,CULTURE,-35.50628,149.12844,ACT,2025-12-09,POINT (149.12844 -35.50628),gazetted
ACT_ACT000597,ACT000597,Roseview,HOMESTEAD,LANDMARK,CULTURE,-35.50683,149.14903,ACT,2025-12-09,POINT (149.14903 -35.50683),gazetted
ACT_ACT000598,ACT000598,Rosewood,HOMESTEAD,LANDMARK,CULTURE,-35.18178,149.06787,ACT,2025-12-09,POINT (149.06787 -35.18178),gazetted
ACT_ACT000646,ACT000646,Stonyhurst,HOMESTEAD,LANDMARK,CULTURE,-35.39108,149.1598,ACT,2025-12-09,POINT (149.1598 -35.39108),gazetted
ACT_ACT000647,ACT000647,Strathnairn,HOMESTEAD,LANDMARK,CULTURE,-35.23213,148.99349,ACT,2025-12-09,POINT (148.99349 -35.23213),gazetted
ACT_ACT000652,ACT000652,Sunny Corner,HOMESTEAD,LANDMARK,CULTURE,-35.16938,149.07875,ACT,2025-12-09,POINT (149.07875 -35.16938),gazetted
ACT_ACT000653,ACT000653,Sunshine,HOMESTEAD,LANDMARK,CULTURE,-35.58178,149.06788,ACT,2025-12-09,POINT (149.06788 -35.58178),gazetted
ACT_ACT000658,ACT000658,Tara Li,HOMESTEAD,LANDMARK,CULTURE,-35.32724,149.37616,ACT,2025-12-09,POINT (149.37616 -35.32724),gazetted
ACT_ACT000662,ACT000662,Tea Gardens,HOMESTEAD,LANDMARK,CULTURE,-35.18178,149.11787,ACT,2025-12-09,POINT (149.11787 -35.18178),gazetted
ACT_ACT000669,ACT000669,The Cottage,HOMESTEAD,LANDMARK,CULTURE,-35.21511,149.08454,ACT,2025-12-09,POINT (149.08454 -35.21511),gazetted
ACT_ACT000673,ACT000673,The Rivers,HOMESTEAD,LANDMARK,CULTURE,-35.24048,148.95498,ACT,2025-12-09,POINT (148.95498 -35.24048),gazetted
ACT_ACT000674,ACT000674,The Waterholes,HOMESTEAD,LANDMARK,CULTURE,-35.58395,149.12857,ACT,2025-12-09,POINT (149.12857 -35.58395),gazetted
ACT_ACT000675,ACT000675,The Willows,HOMESTEAD,LANDMARK,CULTURE,-35.23609,149.19972,ACT,2025-12-09,POINT (149.19972 -35.23609),gazetted
ACT_ACT000678,ACT000678,Tidbinbilla,HOMESTEAD,LANDMARK,CULTURE,-35.43664,148.93045,ACT,2025-12-09,POINT (148.93045 -35.43664),gazetted
ACT_ACT000686,ACT000686,Top Naas,HOMESTEAD,LANDMARK,CULTURE,-35.63815,149.06227,ACT,2025-12-09,POINT (149.06227 -35.63815),gazetted
ACT_ACT000697,ACT000697,Up Top,HOMESTEAD,LANDMARK,CULTURE,-35.19844,149.16787,ACT,2025-12-09,POINT (149.16787 -35.19844),gazetted
ACT_ACT000700,ACT000700,Uriarra,HOMESTEAD,LANDMARK,CULTURE,-35.28903,148.91185,ACT,2025-12-09,POINT (148.91185 -35.28903),gazetted
ACT_ACT000717,ACT000717,Warrawalong,HOMESTEAD,LANDMARK,CULTURE,-35.29424,149.255,ACT,2025-12-09,POINT (149.255 -35.29424),gazetted
ACT_ACT000722,ACT000722,Well Station,HOMESTEAD,LANDMARK,CULTURE,-35.18105,149.16431,ACT,2025-12-09,POINT (149.16431 -35.18105),gazetted
ACT_ACT000728,ACT000728,White Gates,HOMESTEAD,LANDMARK,CULTURE,-35.59676,149.0497,ACT,2025-12-09,POINT (149.0497 -35.59676),gazetted
ACT_ACT000734,ACT000734,Willowvale,HOMESTEAD,LANDMARK,CULTURE,-35.60546,149.03825,ACT,2025-12-09,POINT (149.03825 -35.60546),gazetted
ACT_ACT000735,ACT000735,Winslade,HOMESTEAD,LANDMARK,CULTURE,-35.33061,148.97463,ACT,2025-12-09,POINT (148.97463 -35.33061),gazetted
ACT_ACT000739,ACT000739,Woodstock,HOMESTEAD,LANDMARK,CULTURE,-35.23326,148.95084,ACT,2025-12-09,POINT (148.95084 -35.23326),gazetted
ACT_ACT000746,ACT000746,Yalgum,HOMESTEAD,LANDMARK,CULTURE,-35.3228,149.34852,ACT,2025-12-09,POINT (149.34852 -35.3228),gazetted
ACT_ACT000749,ACT000749,Yarralumla,HOMESTEAD,LANDMARK,CULTURE,-35.29844,149.06787,ACT,2025-12-09,POINT (149.06787 -35.29844),gazetted
ACT_ACT000757,ACT000757,YMCA Camp,HOMESTEAD,LANDMARK,CULTURE,-35.24181,148.9636,ACT,2025-12-09,POINT (148.9636 -35.24181),gazetted
ACT_ACT000001,ACT000001,Acacia Inlet,INLET,WATERBODY,HYDROLOGY,-35.28634,149.08914,ACT,2025-12-09,POINT (149.08914 -35.28634),gazetted
ACT_ACT000414,ACT000414,Mary Cove,INLET,WATERBODY,HYDROLOGY,-35.16667,150.68333,ACT,2025-12-09,POINT (150.68333 -35.16667),gazetted
ACT_ACT000651,ACT000651,Summer Cloud Cove,INLET,WATERBODY,HYDROLOGY,-35.17105,150.68954,ACT,2025-12-09,POINT (150.68954 -35.17105),gazetted
ACT_ACT000718,ACT000718,Warrina Inlet,INLET,WATERBODY,HYDROLOGY,-35.3016,149.08208,ACT,2025-12-09,POINT (149.08208 -35.3016),gazetted
ACT_ACT000754,ACT000754,Yarramundi Reach,INLET,WATERBODY,HYDROLOGY,-35.29692,149.08396,ACT,2025-12-09,POINT (149.08396 -35.29692),gazetted
ACT_ACT000014,ACT000014,Aspen Island,ISLAND,LANDFORM,TERRAIN,-35.29921,149.14211,ACT,2025-12-09,POINT (149.14211 -35.29921),gazetted
ACT_ACT000083,ACT000083,Bowen Island,ISLAND,LANDFORM,TERRAIN,-35.11667,150.76667,ACT,2025-12-09,POINT (150.76667 -35.11667),gazetted
ACT_ACT000631,ACT000631,Spinnaker Island,ISLAND,LANDFORM,TERRAIN,-35.29448,149.10678,ACT,2025-12-09,POINT (149.10678 -35.29448),gazetted
ACT_ACT000633,ACT000633,Springbank Island,ISLAND,LANDFORM,TERRAIN,-35.29021,149.11105,ACT,2025-12-09,POINT (149.11105 -35.29021),gazetted
ACT_ACT000649,ACT000649,Sturt Island,ISLAND,LANDFORM,TERRAIN,-35.24195,148.96653,ACT,2025-12-09,POINT (148.96653 -35.24195),gazetted
ACT_ACT000827,ACT000827,Ainslie Baker Gardens Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.26791059,149.1445752,ACT,2025-12-09,POINT (149.144575 -35.267911),gazetted
ACT_ACT000830,ACT000830,Amaroo Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.16516052,149.1266995,ACT,2025-12-09,POINT (149.1267 -35.165161),gazetted
ACT_ACT000833,ACT000833,Aranda Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.25674481,149.0776489,ACT,2025-12-09,POINT (149.077649 -35.256745),gazetted
ACT_ACT000841,ACT000841,Bonython Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.43050245,149.0821771,ACT,2025-12-09,POINT (149.082177 -35.430502),gazetted
ACT_ACT000845,ACT000845,Burgmann Anglican School Forde Campus,EARLY EDUCATION,EDUCATION,SOCIETY,-35.17092359,149.1428481,ACT,2025-12-09,POINT (149.142848 -35.170924),gazetted
ACT_ACT000848,ACT000848,Calwell Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.43900241,149.1098235,ACT,2025-12-09,POINT (149.109824 -35.439002),gazetted
ACT_ACT000851,ACT000851,Campbell Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.28997062,149.1557922,ACT,2025-12-09,POINT (149.155792 -35.289971),gazetted
ACT_ACT000859,ACT000859,Canberra Grammar School - Northside ECS,EARLY EDUCATION,EDUCATION,SOCIETY,-35.28534715,149.1468209,ACT,2025-12-09,POINT (149.146821 -35.285347),gazetted
ACT_ACT000864,ACT000864,Chapman Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.35598788,149.0420711,ACT,2025-12-09,POINT (149.042071 -35.355988),gazetted
ACT_ACT000866,ACT000866,Charles Conder Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.4651614,149.0988494,ACT,2025-12-09,POINT (149.098849 -35.465161),gazetted
ACT_ACT000868,ACT000868,Charles Weston Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.31956712,149.0414461,ACT,2025-12-09,POINT (149.041446 -35.319567),gazetted
ACT_ACT000870,ACT000870,Charnwood-Dunlop Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.19908597,149.0367047,ACT,2025-12-09,POINT (149.036705 -35.199086),gazetted
ACT_ACT000872,ACT000872,Chifley Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.35179419,149.0785644,ACT,2025-12-09,POINT (149.078564 -35.351794),gazetted
ACT_ACT000873,ACT000873,Chisholm Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.4195324,149.1221376,ACT,2025-12-09,POINT (149.122138 -35.419532),gazetted
ACT_ACT000879,ACT000879,Curtin North Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.3245669,149.0794945,ACT,2025-12-09,POINT (149.079494 -35.324567),gazetted
ACT_ACT000881,ACT000881,Curtin South Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.33185529,149.0780642,ACT,2025-12-09,POINT (149.078064 -35.331855),gazetted
ACT_ACT000883,ACT000883,Deakin Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.31705555,149.1105168,ACT,2025-12-09,POINT (149.110517 -35.317056),gazetted
ACT_ACT000885,ACT000885,Downer Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.24283976,149.1399596,ACT,2025-12-09,POINT (149.13996 -35.24284),gazetted
ACT_ACT000886,ACT000886,Duffy Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.33421389,149.0328575,ACT,2025-12-09,POINT (149.032858 -35.334214),gazetted
ACT_ACT000890,ACT000890,Evatt Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.20737924,149.0746575,ACT,2025-12-09,POINT (149.074658 -35.207379),gazetted
ACT_ACT000892,ACT000892,Evelyn Scott Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.30748662,149.0283201,ACT,2025-12-09,POINT (149.02832 -35.307487),gazetted
ACT_ACT000895,ACT000895,Fadden Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.40410882,149.1175676,ACT,2025-12-09,POINT (149.117568 -35.404109),gazetted
ACT_ACT000897,ACT000897,Farrer Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.37716375,149.1061218,ACT,2025-12-09,POINT (149.106122 -35.377164),gazetted
ACT_ACT000899,ACT000899,Florey Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.22611204,149.0532305,ACT,2025-12-09,POINT (149.05323 -35.226112),gazetted
ACT_ACT000901,ACT000901,Flynn Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.20722765,149.045001,ACT,2025-12-09,POINT (149.045001 -35.207228),gazetted
ACT_ACT000903,ACT000903,Franklin ECS Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.19626591,149.1453662,ACT,2025-12-09,POINT (149.145366 -35.196266),gazetted
ACT_ACT000905,ACT000905,Fraser Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.19143257,149.0435838,ACT,2025-12-09,POINT (149.043584 -35.191433),gazetted
ACT_ACT000907,ACT000907,Garran Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.34248251,149.1040428,ACT,2025-12-09,POINT (149.104043 -35.342483),gazetted
ACT_ACT000909,ACT000909,Gilmore Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.41966059,149.1349983,ACT,2025-12-09,POINT (149.134998 -35.419661),gazetted
ACT_ACT000911,ACT000911,Giralang Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.2137329,149.0944059,ACT,2025-12-09,POINT (149.094406 -35.213733),gazetted
ACT_ACT000916,ACT000916,Gordon Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.45571248,149.0869661,ACT,2025-12-09,POINT (149.086966 -35.455712),gazetted
ACT_ACT000918,ACT000918,Gowrie Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.41304875,149.1103057,ACT,2025-12-09,POINT (149.110306 -35.413049),gazetted
ACT_ACT000920,ACT000920,Griffith Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.32799707,149.1378268,ACT,2025-12-09,POINT (149.137827 -35.327997),gazetted
ACT_ACT000923,ACT000923,Hackett Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.24950364,149.1629307,ACT,2025-12-09,POINT (149.162931 -35.249504),gazetted
ACT_ACT000924,ACT000924,Hall Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.16780098,149.0694788,ACT,2025-12-09,POINT (149.069479 -35.167801),gazetted
ACT_ACT000925,ACT000925,Harrison Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.19845368,149.1520102,ACT,2025-12-09,POINT (149.15201 -35.198454),gazetted
ACT_ACT000929,ACT000929,Hawker Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.25021592,149.0353751,ACT,2025-12-09,POINT (149.035375 -35.250216),gazetted
ACT_ACT000934,ACT000934,Hughes Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.33145346,149.0947254,ACT,2025-12-09,POINT (149.094725 -35.331453),gazetted
ACT_ACT000936,ACT000936,Isabella Plains ECS Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.42863724,149.0887138,ACT,2025-12-09,POINT (149.088714 -35.428637),gazetted
ACT_ACT000938,ACT000938,Jervis Bay Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.13066886,150.7049119,ACT,2025-12-09,POINT (150.704912 -35.130669),gazetted
ACT_ACT000939,ACT000939,Kaleen Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.22440988,149.1122513,ACT,2025-12-09,POINT (149.112251 -35.22441),gazetted
ACT_ACT000941,ACT000941,Kingsford Smith Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.22730509,149.0199898,ACT,2025-12-09,POINT (149.01999 -35.227305),gazetted
ACT_ACT000946,ACT000946,Latham Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.21847613,149.0333642,ACT,2025-12-09,POINT (149.033364 -35.218476),gazetted
ACT_ACT000949,ACT000949,Lyneham Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.24867365,149.1250085,ACT,2025-12-09,POINT (149.125008 -35.248674),gazetted
ACT_ACT000951,ACT000951,Lyons ECS Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.34185059,149.0766481,ACT,2025-12-09,POINT (149.076648 -35.341851),gazetted
ACT_ACT000952,ACT000952,Macgregor Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.2123613,149.0113971,ACT,2025-12-09,POINT (149.011397 -35.212361),gazetted
ACT_ACT000954,ACT000954,Macquarie Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.25015417,149.0591291,ACT,2025-12-09,POINT (149.059129 -35.250154),gazetted
ACT_ACT000958,ACT000958,Margaret Hendry Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.1508481,149.1091862,ACT,2025-12-09,POINT (149.109186 -35.150848),gazetted
ACT_ACT000960,ACT000960,Maribyrnong Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.23470869,149.1026615,ACT,2025-12-09,POINT (149.102662 -35.234709),gazetted
ACT_ACT000963,ACT000963,Mawson Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.35747017,149.0977473,ACT,2025-12-09,POINT (149.097747 -35.35747),gazetted
ACT_ACT000967,ACT000967,Melba Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.20934274,149.0551018,ACT,2025-12-09,POINT (149.055102 -35.209343),gazetted
ACT_ACT000970,ACT000970,Miles Franklin Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.21257428,149.0671667,ACT,2025-12-09,POINT (149.067167 -35.212574),gazetted
ACT_ACT000972,ACT000972,Monash Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.41371202,149.0895702,ACT,2025-12-09,POINT (149.08957 -35.413712),gazetted
ACT_ACT000977,ACT000977,Namadgi Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.39235911,149.0662251,ACT,2025-12-09,POINT (149.066225 -35.392359),gazetted
ACT_ACT000981,ACT000981,Narrabundah ECS Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.32897713,149.1508203,ACT,2025-12-09,POINT (149.15082 -35.328977),gazetted
ACT_ACT000982,ACT000982,Neville Bonner Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.16248582,149.1411079,ACT,2025-12-09,POINT (149.141108 -35.162486),gazetted
ACT_ACT000984,ACT000984,Ngunnawal Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.16921399,149.111591,ACT,2025-12-09,POINT (149.111591 -35.169214),gazetted
ACT_ACT000986,ACT000986,Nicholls Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.18200284,149.0995741,ACT,2025-12-09,POINT (149.099574 -35.182003),gazetted
ACT_ACT000987,ACT000987,North Ainslie Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.25439704,149.1482086,ACT,2025-12-09,POINT (149.148209 -35.254397),gazetted
ACT_ACT000989,ACT000989,O'Connor Cooperative Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.26112287,149.1200778,ACT,2025-12-09,POINT (149.120078 -35.261123),gazetted
ACT_ACT000993,ACT000993,Palmerston Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.19737078,149.1204832,ACT,2025-12-09,POINT (149.120483 -35.197371),gazetted
ACT_ACT000994,ACT000994,Pearce Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.36448131,149.0842007,ACT,2025-12-09,POINT (149.084201 -35.364481),gazetted
ACT_ACT000998,ACT000998,Red Hill Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.33847123,149.132881,ACT,2025-12-09,POINT (149.132881 -35.338471),gazetted
ACT_ACT001000,ACT001000,Reid Preschool,EARLY EDUCATION,EDUCATION,SOCIETY,-35.28252476,149.1402008,ACT,2025-12-09,POINT (149.140201 -35.282525),gazetted
